"uri","label"
"http://publications.europa.eu/resource/authority/corporate-body/COM_COLL","College of Commissioners"
"http://publications.europa.eu/resource/authority/corporate-body/COM_COLL","College of Commissioners"
"http://publications.europa.eu/resource/authority/corporate-body/CONSIL_AGRIFISH","Agriculture and Fisheries Council"
"http://publications.europa.eu/resource/authority/corporate-body/CONSIL_COMPET","Competitiveness Council"
"http://publications.europa.eu/resource/authority/corporate-body/CONSIL_ECOFIN","Economic and Financial Affairs Council"
"http://publications.europa.eu/resource/authority/corporate-body/CONSIL_ENV","Environment Council"
"http://publications.europa.eu/resource/authority/corporate-body/CONSIL_EPSCO","Employment, Social Policy, Health and Consumer Affairs Council"
"http://publications.europa.eu/resource/authority/corporate-body/CONSIL_EYCS","Education, Youth, Culture and Sport Council"
"http://publications.europa.eu/resource/authority/corporate-body/CONSIL_FAC","Foreign Affairs Council"
"http://publications.europa.eu/resource/authority/corporate-body/CONSIL_TTE","Transport, Telecommunications and Energy Council"
"http://publications.europa.eu/resource/authority/corporate-body/CORDAID","Cordaid"
"http://publications.europa.eu/resource/authority/corporate-body/COREPER_I","Permanent Representatives Committee – Part I"
"http://publications.europa.eu/resource/authority/corporate-body/COREPER_II","Permanent Representatives Committee – Part II"
"http://publications.europa.eu/resource/authority/corporate-body/COR_AFFINS","Commission Institutional Affairs"
"http://publications.europa.eu/resource/authority/corporate-body/COR_AMESPA","Commission 2 Spatial Planning; Agriculture, Hunting, Fisheries, Forestry, Marine Environment and Upland Areas"
"http://publications.europa.eu/resource/authority/corporate-body/COR_AMETER","Commission 5 Land-use Planning, Environment and Energy"
"http://publications.europa.eu/resource/authority/corporate-body/COR_COM1","Commission 1 Regional Policy, Structural Funds, Economic and Social Cohesion, Cross-border and Inter-regional Cooperation"
"http://publications.europa.eu/resource/authority/corporate-body/COR_COM2","Commission 2 Agriculture, Rural Development and Fisheries"
"http://publications.europa.eu/resource/authority/corporate-body/COR_COM3","Commission 3 Trans-European Networks, Transport, Information Society"
"http://publications.europa.eu/resource/authority/corporate-body/COR_COM4","Commission 4 Spatial Planning, Urban Issues, Energy, Environment"
"http://publications.europa.eu/resource/authority/corporate-body/COR_COM5","Commission 5 Social Policy, Public Health, Consumer Protection, Research and Tourism"
"http://publications.europa.eu/resource/authority/corporate-body/COR_COM6","Commission 6 Employment, Economic Policy, Single Market, Industry, SMEs"
"http://publications.europa.eu/resource/authority/corporate-body/COR_COM7","Commission 7 Education, Vocational Training, Culture, Youth, Sport and Citizens’ Rights"
"http://publications.europa.eu/resource/authority/corporate-body/COR_COM8","Commission Institutional Affairs"
"http://publications.europa.eu/resource/authority/corporate-body/COR_CONST","Commission for European Governance and the Area of Freedom, Security and Justice"
"http://publications.europa.eu/resource/authority/corporate-body/COR_DEVE","Commission for Sustainable Development"
"http://publications.europa.eu/resource/authority/corporate-body/COR_DEVELO","Commission 1 Regional Development, Economic Development, Local and Regional Finances"
"http://publications.europa.eu/resource/authority/corporate-body/COR_DIR_A","Directorate for Members and Plenaries"
"http://publications.europa.eu/resource/authority/corporate-body/COR_DIR_ADMIN_FINANCE","Directorate for Administration and Finance"
"http://publications.europa.eu/resource/authority/corporate-body/COR_DIR_B","Directorate for Legislative Work 1"
"http://publications.europa.eu/resource/authority/corporate-body/COR_DIR_C","Directorate for Legislative Work 2"
"http://publications.europa.eu/resource/authority/corporate-body/COR_DIR_COMMUNICATION","Directorate for Communication"
"http://publications.europa.eu/resource/authority/corporate-body/COR_DIR_CONSULTATIVE","Directorate for Consultative Work"
"http://publications.europa.eu/resource/authority/corporate-body/COR_DIR_D","Directorate for Communication"
"http://publications.europa.eu/resource/authority/corporate-body/COR_DIR_E","Directorate for Human Resources and Finance"
"http://publications.europa.eu/resource/authority/corporate-body/COR_DIR_HORIZONTAL_POLICIES","Directorate for Horizontal policies and networks"
"http://publications.europa.eu/resource/authority/corporate-body/COR_DIR_HR_FINANCE","Directorate for Human Resources and Finance"
"http://publications.europa.eu/resource/authority/corporate-body/COR_DIR_L","Directorate for Logistics"
"http://publications.europa.eu/resource/authority/corporate-body/COR_DIR_LEGISLATIVE_1","Directorate for Legislative Work 1"
"http://publications.europa.eu/resource/authority/corporate-body/COR_DIR_LEGISLATIVE_2","Directorate for Legislative Work 2"
"http://publications.europa.eu/resource/authority/corporate-body/COR_DIR_LOGISTICS","Directorate for Logistics"
"http://publications.europa.eu/resource/authority/corporate-body/COR_DIR_MEMBERS_PLENARIES","Directorate for Members and Plenaries"
"http://publications.europa.eu/resource/authority/corporate-body/COR_DIR_MEMBER_SERVICES","Directorate for Member Services and Registry"
"http://publications.europa.eu/resource/authority/corporate-body/COR_DIR_T","Directorate for Translation"
"http://publications.europa.eu/resource/authority/corporate-body/COR_DIR_TRANSLATION","Directorate for Translation"
"http://publications.europa.eu/resource/authority/corporate-body/COR_ECOSOC","Commission 8 Economic and Social Cohesion, Social Policy and Public Health"
"http://publications.europa.eu/resource/authority/corporate-body/COR_EDUFOR","Commission 6 Education, Training"
"http://publications.europa.eu/resource/authority/corporate-body/COR_EURCIT","Commission 7 Citizen’s Europe, Research, Culture, Youth and Consumers"
"http://publications.europa.eu/resource/authority/corporate-body/COR_GROUP","Political groups of the European Committee of the Regions"
"http://publications.europa.eu/resource/authority/corporate-body/COR_GROUP","Political groups of the European Committee of the Regions"
"http://publications.europa.eu/resource/authority/corporate-body/COR_GROUP","Political groups of the European Committee of the Regions"
"http://publications.europa.eu/resource/authority/corporate-body/COR_GROUP_EA","European Alliance"
"http://publications.europa.eu/resource/authority/corporate-body/COR_GROUP_ECR","European Conservatives and Reformists Group"
"http://publications.europa.eu/resource/authority/corporate-body/COR_GROUP_NI","Non-attached (NI)"
"http://publications.europa.eu/resource/authority/corporate-body/COR_POLURB","Commission 4 Urban Policies"
"http://publications.europa.eu/resource/authority/corporate-body/COR_RELEX","Commission for External Relations and Decentralised Cooperation"
"http://publications.europa.eu/resource/authority/corporate-body/COR_SG","Secretariat-General of the European Committee of the Regions"
"http://publications.europa.eu/resource/authority/corporate-body/COR_SG","Secretariat-General of the European Committee of the Regions"
"http://publications.europa.eu/resource/authority/corporate-body/COR_SG","Secretariat-General of the European Committee of the Regions"
"http://publications.europa.eu/resource/authority/corporate-body/COR_TEMP_BUDG","Ad hoc commission on EU Budget"
"http://publications.europa.eu/resource/authority/corporate-body/COR_TEMP_ROP","Ad Hoc Commission for the Revision of the CoR Rules of Procedure"
"http://publications.europa.eu/resource/authority/corporate-body/COR_TRACOM","Commission 3 Transport and Communications Network"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_AMB_EC_ACP","ACP–EC Council of Ministers"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_AMB_EEC_ACP","ACP–EEC Council of Ministers"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_AMB_EU_ACP","ACP–EU Council of Ministers"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_ASS_EC_MAR","EC–Morocco Association Council"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_ASS_EC_MLT","EC–Malta Association Council"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_COOP_EC_ARM","EC–Armenia Cooperation Council"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_COOP_EC_AZE","EC–Azerbaijan Cooperation Council"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_COOP_EC_GEO","EC–Georgia Cooperation Council"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_COOP_EC_KAZ","EC–Kazakhstan Cooperation Council"
"http://publications.europa.eu/resource/authority/corporate-body/COU_ARCTIC","Arctic Council"
"http://publications.europa.eu/resource/authority/corporate-body/COU_EUR_CDCC","Council for Cultural Cooperation"
"http://publications.europa.eu/resource/authority/corporate-body/COU_EUR_CDCPP","Steering Committee for Culture, Heritage and Landscape"
"http://publications.europa.eu/resource/authority/corporate-body/COU_EUR_CDCULT","Steering Committee for Culture"
"http://publications.europa.eu/resource/authority/corporate-body/COU_EUR_CDED","Steering Committee for Education"
"http://publications.europa.eu/resource/authority/corporate-body/COU_EUR_CDESR","Steering Committee for Higher Education and Research"
"http://publications.europa.eu/resource/authority/corporate-body/COU_EUR_CDPATEP","Steering Committee for Cultural Heritage and Landscape"
"http://publications.europa.eu/resource/authority/corporate-body/COU_EUR_CDPPE","Steering Committee for Education Policy and Practice"
"http://publications.europa.eu/resource/authority/corporate-body/COU_EUR_CLRA","Conference of Local and Regional Authorities of Europe"
"http://publications.europa.eu/resource/authority/corporate-body/COU_EUR_CLRAE","Congress of Local and Regional Authorities of Europe"
"http://publications.europa.eu/resource/authority/corporate-body/COU_EUR_CM","Committee of Ministers of the Council of Europe"
"http://publications.europa.eu/resource/authority/corporate-body/COU_EUR_DB","Council of Europe Development Bank"
"http://publications.europa.eu/resource/authority/corporate-body/COU_EUR_ECARI","European Commission against Racism and Intolerance"
"http://publications.europa.eu/resource/authority/corporate-body/COU_EUR_ECLA","European Conference of Local Authorities"
"http://publications.europa.eu/resource/authority/corporate-body/COU_EUR_EDQM","European Directorate for the Quality of Medicines"
"http://publications.europa.eu/resource/authority/corporate-body/COU_EUR_EYF","European Youth Foundation"
"http://publications.europa.eu/resource/authority/corporate-body/COU_EUR_MFRYD","Mobility Fund by Rail for the Young and the Disadvantaged"
"http://publications.europa.eu/resource/authority/corporate-body/COU_EUR_PA","Parliamentary Assembly of the Council of Europe"
"http://publications.europa.eu/resource/authority/corporate-body/COU_EUR_SFYM","Solidarity Fund for Youth Mobility"
"http://publications.europa.eu/resource/authority/corporate-body/CSCE","Conference on Security and Cooperation in Europe"
"http://publications.europa.eu/resource/authority/corporate-body/CSSS","Community of Sahel-Saharan States"
"http://publications.europa.eu/resource/authority/corporate-body/CSTO","Collective Security Treaty Organization"
"http://publications.europa.eu/resource/authority/corporate-body/CYBER","European Cybercrime Centre"
"http://publications.europa.eu/resource/authority/corporate-body/DAC","Development Assistance Committee"
"http://publications.europa.eu/resource/authority/corporate-body/DAW","Division for the Advancement of Women"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_AFG","Delegation to Afghanistan"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_AFG","Delegation to Afghanistan"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_AFRICANUNION","Delegation to the African Union"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_AFRICANUNION","Delegation to the African Union"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_ARE","Delegation to United Arab Emirates"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_ARE","Delegation to United Arab Emirates"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_ARM","Delegation to Armenia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_ARM","Delegation to Armenia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_AUS","Delegation to Australia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_AUS","Delegation to Australia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_BEN","Delegation to Benin"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_BEN","Delegation to Benin"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_BOL","Delegation to Bolivia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_BOL","Delegation to Bolivia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_BRB","Delegation to Barbados and the Eastern Caribbean"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_BWA","Delegation to Botswana"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_BWA","Delegation to Botswana"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_CHE_LIE","Delegation to Switzerland and to Liechtenstein"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_CHE_LIE","Delegation to Switzerland and to Liechtenstein"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_CIV","Delegation to Ivory Coast"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_CIV","Delegation to Ivory Coast"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_CMR","Delegation to Cameroon"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_CMR","Delegation to Cameroon"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_COD","Delegation to the Democratic Republic of the Congo"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_COD","Delegation to the Democratic Republic of the Congo"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_COG","Delegation to Congo"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_COG","Delegation to Congo"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_COL","Delegation to Colombia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_COL","Delegation to Colombia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_COU_EUR","Delegation to the Council of Europe"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_COU_EUR","Delegation to the Council of Europe"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_CPV","Delegation to Cabo Verde"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_CPV","Delegation to Cabo Verde"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_CRI","Delegation to Costa Rica"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_CRI","Delegation to Costa Rica"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_CUB","Delegation to Cuba"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_CUB","Delegation to Cuba"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_DEL_IDN_BRN_ASEAN","Delegation to Indonesia, Brunei Darussalam and ASEAN"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_DJI","Delegation to Djibouti"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_DJI","Delegation to Djibouti"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_DOM","Delegation to the Dominican Republic"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_DOM","Delegation to the Dominican Republic"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_DOM_CUB","Delegation to the Dominican Republic and to Cuba"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_DZA","Delegation to Algeria"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_DZA","Delegation to Algeria"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_ECU","Delegation to Ecuador"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_ECU","Delegation to Ecuador"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_EGY","Delegation to Egypt"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_EGY","Delegation to Egypt"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_GAB_STP_GNQ","Delegation to Gabon, to São Tomé and Príncipe and to Equatorial Guinea"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_GAB_STP_GNQ","Delegation to Gabon, to São Tomé and Príncipe and to Equatorial Guinea"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_GHA","Delegation to Ghana"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_GHA","Delegation to Ghana"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_GIN","Delegation to Guinea"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_GIN","Delegation to Guinea"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_GMB","Delegation to The Gambia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_GMB","Delegation to The Gambia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_GNB","Delegation to Guinea-Bissau"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_GNB","Delegation to Guinea-Bissau"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_GTM","Delegation to Guatemala"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_GTM","Delegation to Guatemala"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_GUY_SUR_TTO","Delegation to Guyana, Suriname, Trinidad and Tobago and for the Dutch Overseas Countries and Territories"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_HKG","Delegation to Hong Kong and Macao"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_HKG","Delegation to Hong Kong and Macao"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_HND","Delegation to Honduras"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_HND","Delegation to Honduras"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_HTI","Delegation to Haiti"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_HTI","Delegation to Haiti"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_IDN_BRN_ASEAN","Delegation to Indonesia, Brunei Darussalam and ASEAN"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_IDN_BRN_TMP","Delegation to Indonesia, Brunei Darussalam and East Timor"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_IRQ","Delegation to Iraq"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_IRQ","Delegation to Iraq"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_ISL","Delegation to Iceland"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_ISL","Delegation to Iceland"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_ISR","Delegation to Israel"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_ISR","Delegation to Israel"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_JAM_BLZ_BHS","Delegation to Jamaica, Belize, The Bahamas, Turks and Caicos Islands and Cayman Islands"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_JAM_BLZ_BHS","Delegation to Jamaica, Belize, The Bahamas, Turks and Caicos Islands and Cayman Islands"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_JOR","Delegation to Jordan"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_JOR","Delegation to Jordan"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_KAZ","Delegation to Kazakhstan"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_KAZ","Delegation to Kazakhstan"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_KEN","Delegation to Kenya"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_KEN","Delegation to Kenya"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_KGZ","Delegation to Kyrgyzstan"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_KGZ","Delegation to Kyrgyzstan"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_KOR","Delegation to South Korea"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_KOR","Delegation to South Korea"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_LAO","Delegation to Laos"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_LAO","Delegation to Laos"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_LBN","Delegation to Lebanon"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_LBN","Delegation to Lebanon"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_LBR","Delegation to Liberia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_LBR","Delegation to Liberia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_LBY","Delegation to Libya"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_LBY","Delegation to Libya"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MDA","Delegation to Moldova"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MDA","Delegation to Moldova"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MDG","Delegation to Madagascar"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MDG","Delegation to Madagascar"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MMR","Delegation to Myanmar / Burma"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MMR","Delegation to Myanmar / Burma"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MNE","Delegation to Montenegro"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MNE","Delegation to Montenegro"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MNG","Delegation to Mongolia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MOZ","Delegation to Mozambique"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MOZ","Delegation to Mozambique"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MRT","Delegation in Mauritania"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MRT","Delegation in Mauritania"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MWI","Delegation to Malawi"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MWI","Delegation to Malawi"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MYS","Delegation to Malaysia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_MYS","Delegation to Malaysia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_NAM","Delegation to Namibia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_NAM","Delegation to Namibia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_NER","Delegation to Niger"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_NER","Delegation to Niger"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_NIC_CRI_PAN_SICA","Delegation to Nicaragua, Costa Rica and Panama and to the Central American Integration System (SICA)"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_NIC_PAN_SICA","Delegation to Nicaragua, Panama and to the Central American Integration System (SICA)"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_NIC_SICA","Delegation to Nicaragua and to the Central American Integration System (SICA)"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_NIC_SICA","Delegation to Nicaragua and to the Central American Integration System (SICA)"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_NIC_SLV_HND","Delegation to Nicaragua, to El Salvador and to Honduras"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_NOR","Delegation to Norway"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_NOR","Delegation to Norway"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_NPL","Delegation to Nepal"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_NPL","Delegation to Nepal"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_NZL","Delegation to New Zealand"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_NZL","Delegation to New Zealand"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_OECD_UNESCO","Delegation to the OECD and the UNESCO in Paris"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_OECD_UNESCO","Delegation to the OECD and the UNESCO in Paris"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_ORG_INT","Delegation to the International Organisations in Vienna"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_ORG_INT","Delegation to the International Organisations in Vienna"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_ORG_WTO","Permanent Mission to the World Trade Organisation"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_ORG_WTO","Permanent Mission to the World Trade Organisation"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_PACIFIC","Delegation for the Pacific"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_PACIFIC","Delegation for the Pacific"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_PER","Delegation to Peru"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_PER","Delegation to Peru"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_PNG","Delegation to Papua New Guinea"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_PNG","Delegation to Papua New Guinea"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_PRK","Delegation to North Korea"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_PRY","Delegation to Paraguay"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_PRY","Delegation to Paraguay"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_PSE","Delegation to the Palestinian territories"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_RWA","Delegation to Rwanda"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_RWA","Delegation to Rwanda"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SAU","Delegation to Saudi Arabia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SDN","Delegation to Sudan"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SDN","Delegation to Sudan"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SEN","Delegation to Senegal"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SEN","Delegation to Senegal"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SGP","Delegation to Singapore"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SGP","Delegation to Singapore"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SLB","Delegation to Solomon Islands"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SLE","Delegation to Sierra Leone"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SLE","Delegation to Sierra Leone"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SLV","Delegation to El Salvador"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SLV","Delegation to El Salvador"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SOM","Delegation to Somalia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SOM","Delegation to Somalia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SRB","Delegation to Serbia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SRB","Delegation to Serbia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SSD","Delegation to South Sudan"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SSD","Delegation to South Sudan"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SUR","Delegation to Suriname"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SWZ","Delegation to Eswatini"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SWZ","Delegation to Eswatini"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SYR","Delegation to Syria"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_SYR","Delegation to Syria"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_TCD","Delegation to Chad"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_TCD","Delegation to Chad"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_TGO","Delegation to Togo"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_TGO","Delegation to Togo"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_THA","Delegation to Thailand"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_THA","Delegation to Thailand"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_THA_MMR","Delegation to Thailand and to Myanmar / Burma"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_TJK","Delegation to Tajikistan"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_TJK","Delegation to Tajikistan"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_TLS","Delegation to Timor-Leste"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_TLS","Delegation to Timor-Leste"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_TTO","Delegation to Trinidad and Tobago"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_TTO","Delegation to Trinidad and Tobago"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_TUN","Delegation to Tunisia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_TUN","Delegation to Tunisia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_TWN","European Economic and Trade Office in Taiwan"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_TWN","European Economic and Trade Office in Taiwan"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_TZA","Delegation to Tanzania"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_TZA","Delegation to Tanzania"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_UGA","Delegation to Uganda"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_UGA","Delegation to Uganda"
